AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
34.0,1.0,19.0,5.0,7750.0,28.0,2.0,40.0,1.0,2.0,0.0
23.0,1.0,18.0,5.0,4010.0,28.0,0.0,8.0,2.0,2.0,0.0
28.0,1.0,16.0,1.0,20.0,28.0,0.0,50.0,1.0,1.0,0.0
44.0,1.0,20.0,1.0,9620.0,233.0,0.0,60.0,1.0,6.0,0.0
35.0,3.0,16.0,1.0,5220.0,28.0,0.0,40.0,2.0,1.0,0.0
57.0,1.0,19.0,1.0,7750.0,28.0,1.0,55.0,1.0,1.0,1.0
21.0,1.0,14.0,5.0,8990.0,28.0,2.0,40.0,1.0,1.0,0.0
41.0,1.0,16.0,3.0,1010.0,26.0,0.0,48.0,1.0,1.0,0.0
48.0,4.0,19.0,1.0,1108.0,28.0,0.0,40.0,2.0,1.0,0.0
71.0,1.0,20.0,3.0,9130.0,28.0,0.0,25.0,1.0,1.0,0.0
34.0,1.0,19.0,1.0,9130.0,28.0,1.0,70.0,1.0,2.0,0.0
52.0,5.0,20.0,1.0,5920.0,28.0,0.0,40.0,1.0,1.0,0.0
34.0,1.0,20.0,1.0,9645.0,28.0,1.0,39.0,1.0,1.0,0.0
60.0,6.0,17.0,1.0,9645.0,17.0,0.0,16.0,2.0,1.0,0.0
39.0,3.0,21.0,1.0,4622.0,28.0,0.0,40.0,1.0,1.0,1.0
18.0,5.0,16.0,5.0,1106.0,42.0,17.0,40.0,2.0,1.0,0.0
64.0,1.0,16.0,1.0,6050.0,28.0,1.0,40.0,1.0,2.0,0.0
31.0,1.0,21.0,1.0,5600.0,47.0,2.0,48.0,2.0,1.0,1.0
66.0,1.0,18.0,3.0,5860.0,28.0,0.0,40.0,2.0,1.0,0.0
48.0,7.0,18.0,3.0,4220.0,28.0,0.0,30.0,1.0,2.0,0.0
52.0,1.0,19.0,1.0,440.0,1.0,0.0,54.0,1.0,1.0,0.0
76.0,7.0,21.0,1.0,10.0,28.0,0.0,50.0,1.0,1.0,1.0
22.0,1.0,21.0,1.0,3255.0,45.0,0.0,45.0,2.0,1.0,0.0
46.0,3.0,16.0,1.0,5220.0,28.0,1.0,40.0,2.0,1.0,0.0
68.0,1.0,20.0,1.0,5110.0,48.0,0.0,28.0,2.0,1.0,0.0
38.0,1.0,18.0,1.0,5840.0,28.0,0.0,36.0,2.0,1.0,0.0
33.0,2.0,22.0,1.0,3030.0,39.0,1.0,40.0,2.0,1.0,1.0
61.0,5.0,20.0,1.0,5550.0,28.0,0.0,40.0,1.0,1.0,1.0
22.0,1.0,19.0,5.0,4720.0,28.0,17.0,50.0,2.0,2.0,0.0
55.0,1.0,16.0,1.0,7700.0,28.0,1.0,40.0,2.0,2.0,0.0
34.0,1.0,22.0,3.0,3255.0,28.0,0.0,30.0,2.0,1.0,0.0
42.0,1.0,21.0,1.0,7700.0,28.0,1.0,40.0,2.0,2.0,1.0
71.0,3.0,16.0,1.0,2545.0,28.0,0.0,16.0,2.0,2.0,0.0
24.0,4.0,19.0,5.0,3430.0,28.0,2.0,40.0,2.0,1.0,0.0
45.0,7.0,16.0,1.0,220.0,5.0,1.0,80.0,1.0,1.0,1.0
31.0,4.0,22.0,5.0,2310.0,48.0,0.0,40.0,2.0,1.0,1.0
71.0,2.0,18.0,5.0,5320.0,8.0,0.0,15.0,2.0,1.0,0.0
60.0,1.0,14.0,1.0,9760.0,26.0,0.0,40.0,1.0,1.0,0.0
34.0,1.0,19.0,1.0,3870.0,28.0,1.0,40.0,1.0,1.0,0.0
43.0,6.0,18.0,1.0,4760.0,28.0,1.0,40.0,1.0,1.0,0.0
41.0,1.0,21.0,1.0,4465.0,47.0,0.0,40.0,2.0,1.0,1.0
60.0,1.0,14.0,5.0,350.0,28.0,0.0,40.0,2.0,1.0,1.0
22.0,1.0,19.0,5.0,4700.0,28.0,2.0,40.0,1.0,2.0,0.0
54.0,1.0,17.0,1.0,7360.0,28.0,0.0,40.0,1.0,1.0,0.0
62.0,2.0,22.0,1.0,800.0,24.0,0.0,20.0,1.0,1.0,0.0
70.0,6.0,19.0,2.0,4510.0,28.0,0.0,22.0,2.0,2.0,0.0
41.0,1.0,18.0,1.0,5160.0,46.0,1.0,39.0,2.0,1.0,0.0
48.0,1.0,16.0,1.0,8990.0,47.0,0.0,40.0,1.0,1.0,1.0
64.0,7.0,16.0,1.0,4710.0,28.0,0.0,40.0,1.0,1.0,0.0
48.0,1.0,14.0,4.0,4720.0,28.0,0.0,40.0,2.0,1.0,0.0
61.0,1.0,16.0,1.0,5610.0,28.0,0.0,40.0,1.0,2.0,0.0
54.0,1.0,19.0,1.0,1220.0,28.0,0.0,84.0,1.0,2.0,0.0
37.0,1.0,21.0,1.0,5740.0,28.0,1.0,10.0,2.0,1.0,0.0
25.0,1.0,16.0,1.0,9130.0,28.0,0.0,52.0,1.0,1.0,0.0
17.0,1.0,14.0,5.0,4110.0,28.0,2.0,30.0,2.0,1.0,0.0
26.0,1.0,20.0,5.0,7260.0,47.0,17.0,40.0,1.0,1.0,0.0
66.0,6.0,18.0,1.0,3630.0,47.0,1.0,32.0,2.0,1.0,0.0
59.0,6.0,13.0,1.0,6410.0,22.0,0.0,14.0,1.0,1.0,0.0
35.0,4.0,22.0,1.0,150.0,28.0,0.0,35.0,2.0,1.0,0.0
27.0,1.0,18.0,5.0,4720.0,12.0,2.0,40.0,2.0,1.0,0.0
53.0,1.0,17.0,1.0,4760.0,48.0,1.0,30.0,1.0,1.0,0.0
38.0,5.0,20.0,1.0,2145.0,28.0,0.0,40.0,2.0,1.0,0.0
50.0,5.0,20.0,3.0,3515.0,28.0,0.0,40.0,2.0,2.0,0.0
50.0,1.0,16.0,3.0,5860.0,28.0,0.0,40.0,2.0,2.0,0.0
20.0,1.0,16.0,5.0,9620.0,28.0,2.0,40.0,1.0,1.0,0.0
66.0,3.0,16.0,3.0,5360.0,28.0,0.0,40.0,2.0,1.0,0.0
39.0,1.0,21.0,5.0,7315.0,28.0,0.0,60.0,1.0,2.0,1.0
43.0,1.0,16.0,1.0,6305.0,48.0,1.0,50.0,1.0,1.0,0.0
51.0,1.0,17.0,3.0,7750.0,29.0,0.0,40.0,2.0,2.0,0.0
32.0,1.0,16.0,5.0,9130.0,28.0,0.0,25.0,1.0,2.0,0.0
35.0,1.0,16.0,1.0,5000.0,21.0,1.0,40.0,2.0,1.0,0.0
58.0,4.0,19.0,1.0,5260.0,28.0,0.0,40.0,2.0,2.0,0.0
34.0,1.0,16.0,5.0,9141.0,303.0,0.0,32.0,1.0,8.0,0.0
47.0,1.0,18.0,1.0,520.0,1.0,0.0,10.0,2.0,1.0,0.0
60.0,1.0,22.0,1.0,350.0,22.0,1.0,52.0,1.0,1.0,1.0
36.0,5.0,12.0,1.0,4230.0,28.0,0.0,16.0,2.0,3.0,0.0
49.0,1.0,12.0,3.0,4020.0,5.0,0.0,30.0,2.0,1.0,0.0
42.0,1.0,16.0,5.0,5350.0,28.0,0.0,65.0,2.0,2.0,0.0
35.0,1.0,9.0,1.0,4220.0,303.0,1.0,40.0,1.0,8.0,0.0
38.0,2.0,24.0,1.0,2310.0,25.0,0.0,48.0,2.0,1.0,0.0
58.0,4.0,19.0,2.0,5740.0,28.0,0.0,40.0,2.0,1.0,0.0
51.0,4.0,11.0,3.0,6730.0,17.0,0.0,40.0,1.0,1.0,0.0
78.0,2.0,21.0,2.0,2752.0,28.0,0.0,1.0,2.0,1.0,0.0
42.0,4.0,16.0,4.0,3802.0,6.0,0.0,50.0,2.0,2.0,0.0
49.0,7.0,16.0,1.0,4920.0,28.0,1.0,40.0,2.0,1.0,1.0
31.0,5.0,20.0,5.0,4700.0,1.0,0.0,33.0,2.0,1.0,0.0
24.0,1.0,19.0,5.0,4350.0,28.0,0.0,40.0,2.0,1.0,0.0
21.0,1.0,20.0,5.0,4760.0,28.0,10.0,20.0,1.0,1.0,0.0
72.0,3.0,21.0,5.0,3801.0,28.0,0.0,15.0,1.0,1.0,0.0
30.0,4.0,19.0,5.0,3870.0,28.0,15.0,40.0,1.0,2.0,0.0
66.0,1.0,18.0,1.0,3603.0,40.0,0.0,37.0,2.0,2.0,1.0
62.0,1.0,16.0,4.0,3930.0,28.0,0.0,24.0,1.0,2.0,0.0
29.0,1.0,17.0,1.0,7700.0,28.0,0.0,56.0,1.0,1.0,1.0
30.0,6.0,21.0,1.0,5910.0,48.0,1.0,40.0,2.0,1.0,0.0
24.0,1.0,21.0,1.0,2310.0,17.0,0.0,40.0,2.0,8.0,0.0
64.0,1.0,19.0,1.0,9130.0,47.0,0.0,60.0,2.0,1.0,1.0
24.0,1.0,21.0,5.0,2920.0,28.0,2.0,50.0,1.0,1.0,0.0
56.0,5.0,17.0,1.0,9130.0,28.0,0.0,50.0,1.0,1.0,0.0
19.0,1.0,14.0,5.0,9620.0,47.0,2.0,20.0,1.0,1.0,0.0
25.0,6.0,17.0,5.0,6220.0,28.0,16.0,40.0,1.0,1.0,0.0
26.0,1.0,21.0,1.0,3255.0,22.0,0.0,40.0,2.0,1.0,0.0
43.0,1.0,20.0,1.0,3255.0,47.0,1.0,36.0,2.0,1.0,0.0
39.0,1.0,20.0,5.0,4850.0,1.0,0.0,50.0,1.0,1.0,0.0
42.0,1.0,2.0,3.0,9130.0,47.0,0.0,12.0,1.0,1.0,0.0
57.0,6.0,21.0,3.0,10.0,22.0,12.0,25.0,1.0,1.0,1.0
20.0,1.0,15.0,5.0,2545.0,28.0,4.0,30.0,2.0,1.0,0.0
34.0,1.0,21.0,1.0,4700.0,28.0,1.0,48.0,2.0,1.0,0.0
37.0,1.0,19.0,1.0,7750.0,28.0,0.0,40.0,1.0,1.0,0.0
23.0,1.0,20.0,1.0,4720.0,28.0,1.0,32.0,1.0,1.0,0.0
29.0,4.0,19.0,5.0,5120.0,28.0,0.0,40.0,2.0,2.0,0.0
22.0,1.0,21.0,5.0,310.0,28.0,13.0,20.0,2.0,1.0,0.0
43.0,1.0,20.0,1.0,2011.0,28.0,0.0,40.0,1.0,2.0,0.0
23.0,1.0,20.0,5.0,9130.0,28.0,0.0,40.0,1.0,2.0,0.0
52.0,1.0,19.0,3.0,4700.0,28.0,0.0,28.0,2.0,2.0,0.0
58.0,4.0,17.0,1.0,5260.0,28.0,1.0,40.0,2.0,1.0,0.0
57.0,2.0,22.0,1.0,2310.0,47.0,0.0,40.0,2.0,1.0,0.0
76.0,2.0,19.0,1.0,5740.0,28.0,0.0,20.0,2.0,1.0,0.0
35.0,1.0,17.0,1.0,7700.0,28.0,0.0,50.0,1.0,1.0,1.0
57.0,1.0,16.0,3.0,5740.0,28.0,0.0,40.0,2.0,1.0,0.0
34.0,3.0,21.0,1.0,705.0,28.0,0.0,42.0,1.0,1.0,1.0
19.0,1.0,16.0,1.0,9620.0,28.0,1.0,40.0,2.0,1.0,0.0
19.0,2.0,18.0,5.0,4600.0,1.0,17.0,12.0,2.0,1.0,0.0
43.0,5.0,16.0,1.0,5540.0,28.0,1.0,30.0,2.0,1.0,0.0
74.0,1.0,11.0,1.0,9620.0,5.0,1.0,40.0,1.0,1.0,0.0
61.0,3.0,20.0,3.0,7330.0,28.0,0.0,40.0,1.0,2.0,0.0
57.0,4.0,17.0,3.0,3602.0,28.0,0.0,48.0,2.0,2.0,0.0
57.0,2.0,21.0,1.0,5740.0,8.0,1.0,40.0,2.0,1.0,0.0
37.0,3.0,22.0,1.0,230.0,22.0,0.0,40.0,2.0,1.0,1.0
48.0,4.0,19.0,1.0,5860.0,28.0,1.0,40.0,2.0,2.0,0.0
36.0,1.0,14.0,3.0,1900.0,29.0,7.0,50.0,1.0,2.0,0.0
39.0,1.0,21.0,5.0,7750.0,28.0,2.0,40.0,2.0,2.0,0.0
27.0,1.0,21.0,5.0,5120.0,207.0,0.0,40.0,2.0,6.0,0.0
58.0,2.0,18.0,1.0,440.0,47.0,1.0,40.0,1.0,1.0,1.0
80.0,1.0,16.0,3.0,9141.0,28.0,0.0,40.0,1.0,1.0,0.0
39.0,1.0,18.0,1.0,6355.0,47.0,1.0,40.0,1.0,1.0,1.0
38.0,1.0,16.0,1.0,6050.0,28.0,0.0,50.0,1.0,2.0,0.0
40.0,1.0,18.0,5.0,4720.0,28.0,12.0,30.0,2.0,1.0,0.0
56.0,1.0,21.0,1.0,120.0,47.0,0.0,80.0,2.0,1.0,1.0
61.0,1.0,19.0,1.0,4710.0,1.0,1.0,40.0,1.0,1.0,1.0
69.0,6.0,21.0,1.0,6230.0,28.0,1.0,32.0,1.0,1.0,0.0
69.0,2.0,21.0,2.0,1108.0,28.0,0.0,40.0,2.0,2.0,1.0
43.0,1.0,19.0,3.0,1050.0,28.0,0.0,40.0,2.0,2.0,1.0
32.0,7.0,10.0,5.0,2722.0,47.0,0.0,10.0,2.0,9.0,0.0
33.0,1.0,19.0,1.0,4030.0,6.0,1.0,30.0,2.0,1.0,0.0
60.0,1.0,16.0,1.0,7330.0,6.0,0.0,40.0,1.0,1.0,1.0
53.0,5.0,22.0,1.0,440.0,1.0,1.0,45.0,1.0,1.0,1.0
40.0,1.0,21.0,3.0,3255.0,28.0,0.0,40.0,2.0,2.0,0.0
17.0,1.0,14.0,5.0,4140.0,28.0,2.0,6.0,1.0,1.0,0.0
58.0,1.0,19.0,3.0,4220.0,28.0,0.0,40.0,1.0,2.0,0.0
29.0,1.0,16.0,3.0,6355.0,47.0,2.0,40.0,1.0,1.0,0.0
37.0,5.0,18.0,1.0,3870.0,36.0,0.0,99.0,1.0,1.0,1.0
20.0,1.0,19.0,5.0,9600.0,28.0,2.0,40.0,1.0,2.0,0.0
32.0,1.0,18.0,1.0,9130.0,22.0,0.0,35.0,1.0,2.0,0.0
64.0,1.0,20.0,1.0,4710.0,22.0,0.0,50.0,1.0,1.0,1.0
22.0,4.0,16.0,2.0,1650.0,28.0,15.0,40.0,1.0,2.0,0.0
31.0,7.0,16.0,5.0,9610.0,28.0,2.0,35.0,1.0,2.0,0.0
33.0,1.0,21.0,3.0,4850.0,28.0,0.0,40.0,1.0,1.0,1.0
39.0,1.0,19.0,1.0,6355.0,28.0,0.0,40.0,1.0,1.0,1.0
47.0,1.0,20.0,3.0,4720.0,28.0,5.0,40.0,1.0,1.0,0.0
19.0,1.0,18.0,5.0,4055.0,37.0,2.0,25.0,2.0,1.0,0.0
58.0,1.0,16.0,5.0,8710.0,28.0,0.0,40.0,2.0,2.0,0.0
44.0,5.0,20.0,3.0,3255.0,28.0,2.0,40.0,2.0,1.0,0.0
58.0,5.0,14.0,5.0,4030.0,28.0,0.0,40.0,1.0,3.0,0.0
33.0,1.0,20.0,5.0,9620.0,28.0,0.0,55.0,1.0,1.0,1.0
48.0,1.0,16.0,3.0,7700.0,28.0,0.0,40.0,1.0,2.0,0.0
63.0,2.0,16.0,1.0,8800.0,28.0,1.0,42.0,2.0,1.0,0.0
62.0,1.0,22.0,1.0,5410.0,28.0,1.0,40.0,2.0,1.0,1.0
33.0,1.0,19.0,1.0,5860.0,28.0,1.0,40.0,1.0,1.0,0.0
66.0,1.0,21.0,1.0,7320.0,28.0,0.0,40.0,1.0,2.0,1.0
37.0,1.0,22.0,1.0,910.0,28.0,0.0,47.0,1.0,1.0,1.0
55.0,1.0,19.0,3.0,4850.0,22.0,0.0,50.0,1.0,1.0,1.0
38.0,4.0,21.0,1.0,2310.0,28.0,1.0,60.0,1.0,1.0,1.0
47.0,1.0,20.0,3.0,4020.0,28.0,0.0,40.0,2.0,1.0,0.0
44.0,1.0,21.0,1.0,51.0,28.0,1.0,40.0,1.0,1.0,0.0
59.0,1.0,21.0,1.0,1440.0,28.0,0.0,46.0,2.0,1.0,1.0
51.0,2.0,18.0,3.0,9121.0,28.0,0.0,20.0,2.0,2.0,0.0
45.0,4.0,17.0,3.0,630.0,28.0,0.0,39.0,2.0,2.0,0.0
74.0,1.0,16.0,1.0,7750.0,36.0,1.0,40.0,1.0,1.0,1.0
33.0,1.0,20.0,1.0,7640.0,28.0,0.0,40.0,1.0,1.0,1.0
29.0,1.0,22.0,5.0,5740.0,28.0,11.0,35.0,2.0,1.0,0.0
36.0,1.0,18.0,3.0,440.0,28.0,0.0,40.0,1.0,1.0,0.0
49.0,1.0,19.0,1.0,4110.0,26.0,0.0,18.0,2.0,1.0,0.0
54.0,1.0,16.0,1.0,4000.0,39.0,0.0,20.0,1.0,1.0,0.0
65.0,1.0,20.0,1.0,1010.0,47.0,1.0,40.0,1.0,1.0,0.0
28.0,4.0,21.0,1.0,1106.0,32.0,1.0,40.0,1.0,1.0,0.0
42.0,1.0,22.0,1.0,3255.0,22.0,1.0,40.0,2.0,1.0,0.0
23.0,1.0,16.0,5.0,9130.0,28.0,2.0,40.0,1.0,1.0,0.0
61.0,1.0,16.0,3.0,3603.0,8.0,13.0,43.0,2.0,1.0,0.0
23.0,1.0,20.0,5.0,5240.0,6.0,2.0,40.0,2.0,2.0,0.0
59.0,1.0,18.0,1.0,4200.0,29.0,1.0,40.0,1.0,3.0,1.0
38.0,1.0,19.0,1.0,7700.0,28.0,0.0,50.0,1.0,1.0,0.0
47.0,1.0,18.0,1.0,4220.0,28.0,0.0,40.0,1.0,2.0,0.0
43.0,1.0,16.0,3.0,8810.0,28.0,0.0,50.0,1.0,1.0,1.0
46.0,7.0,21.0,1.0,205.0,28.0,1.0,50.0,1.0,1.0,1.0
49.0,4.0,21.0,1.0,2310.0,28.0,0.0,40.0,2.0,1.0,1.0
60.0,1.0,20.0,3.0,5400.0,28.0,0.0,8.0,2.0,2.0,0.0
57.0,1.0,21.0,1.0,4965.0,28.0,1.0,25.0,2.0,2.0,0.0
29.0,1.0,19.0,5.0,5240.0,28.0,2.0,40.0,2.0,1.0,0.0
19.0,1.0,17.0,5.0,9645.0,28.0,2.0,23.0,1.0,1.0,0.0
25.0,1.0,18.0,5.0,410.0,28.0,0.0,40.0,2.0,1.0,0.0
42.0,1.0,16.0,1.0,5820.0,28.0,1.0,40.0,2.0,1.0,0.0
25.0,1.0,19.0,5.0,1306.0,22.0,17.0,20.0,1.0,1.0,0.0
35.0,1.0,20.0,1.0,8810.0,17.0,0.0,45.0,1.0,1.0,0.0
23.0,1.0,17.0,1.0,4055.0,47.0,1.0,40.0,2.0,1.0,0.0
53.0,7.0,21.0,1.0,440.0,28.0,1.0,50.0,1.0,1.0,1.0
50.0,4.0,21.0,2.0,565.0,28.0,0.0,40.0,2.0,2.0,0.0
43.0,4.0,17.0,5.0,4020.0,17.0,0.0,35.0,2.0,2.0,0.0
45.0,1.0,19.0,3.0,6355.0,28.0,0.0,40.0,1.0,1.0,0.0
42.0,1.0,16.0,1.0,9130.0,28.0,1.0,50.0,1.0,2.0,0.0
20.0,1.0,19.0,5.0,4055.0,28.0,17.0,15.0,1.0,1.0,0.0
44.0,1.0,23.0,3.0,3245.0,28.0,0.0,30.0,2.0,1.0,1.0
47.0,1.0,20.0,1.0,5740.0,28.0,1.0,40.0,2.0,1.0,0.0
19.0,1.0,19.0,5.0,4600.0,5.0,17.0,40.0,2.0,1.0,0.0
20.0,1.0,19.0,5.0,4020.0,22.0,7.0,40.0,1.0,1.0,0.0
38.0,1.0,19.0,1.0,6530.0,28.0,0.0,40.0,1.0,1.0,0.0
37.0,1.0,21.0,1.0,6230.0,28.0,3.0,40.0,2.0,1.0,1.0
58.0,1.0,16.0,1.0,7700.0,28.0,0.0,40.0,1.0,1.0,1.0
36.0,1.0,21.0,1.0,4710.0,36.0,0.0,50.0,1.0,1.0,1.0
53.0,1.0,16.0,4.0,7350.0,28.0,5.0,40.0,1.0,2.0,1.0
67.0,1.0,19.0,1.0,9645.0,47.0,1.0,18.0,2.0,1.0,0.0
46.0,1.0,21.0,3.0,4850.0,21.0,0.0,40.0,2.0,1.0,1.0
42.0,6.0,20.0,1.0,8140.0,28.0,0.0,15.0,1.0,1.0,0.0
17.0,1.0,13.0,5.0,4140.0,28.0,2.0,18.0,1.0,1.0,0.0
65.0,3.0,19.0,1.0,9121.0,28.0,0.0,25.0,1.0,2.0,1.0
55.0,1.0,20.0,1.0,1410.0,6.0,0.0,50.0,1.0,1.0,1.0
50.0,1.0,16.0,1.0,9130.0,28.0,0.0,40.0,1.0,2.0,0.0
25.0,1.0,19.0,3.0,4020.0,1.0,0.0,30.0,2.0,1.0,0.0
22.0,1.0,18.0,5.0,9645.0,28.0,2.0,30.0,1.0,2.0,0.0
39.0,2.0,16.0,1.0,5140.0,22.0,1.0,40.0,2.0,1.0,0.0
42.0,6.0,21.0,1.0,205.0,28.0,0.0,40.0,1.0,1.0,1.0
19.0,1.0,18.0,5.0,4760.0,47.0,2.0,15.0,2.0,2.0,0.0
53.0,1.0,22.0,3.0,3110.0,28.0,0.0,40.0,2.0,1.0,1.0
19.0,5.0,16.0,5.0,7220.0,42.0,17.0,20.0,1.0,1.0,0.0
29.0,6.0,12.0,1.0,4600.0,28.0,0.0,60.0,2.0,1.0,0.0
61.0,6.0,21.0,1.0,5860.0,28.0,1.0,20.0,2.0,2.0,0.0
36.0,1.0,21.0,1.0,3255.0,28.0,1.0,38.0,2.0,1.0,0.0
31.0,6.0,20.0,5.0,9620.0,28.0,0.0,40.0,2.0,2.0,0.0
29.0,1.0,19.0,5.0,4220.0,48.0,0.0,60.0,1.0,1.0,0.0
45.0,1.0,16.0,1.0,4010.0,28.0,0.0,45.0,2.0,2.0,0.0
55.0,1.0,22.0,5.0,440.0,28.0,2.0,40.0,2.0,1.0,1.0
33.0,3.0,21.0,3.0,3870.0,6.0,0.0,45.0,1.0,1.0,0.0
59.0,3.0,21.0,3.0,2310.0,6.0,0.0,45.0,2.0,1.0,0.0
17.0,2.0,14.0,5.0,8950.0,28.0,3.0,20.0,2.0,1.0,0.0
19.0,1.0,16.0,5.0,4110.0,28.0,15.0,40.0,2.0,1.0,0.0
27.0,4.0,22.0,1.0,1860.0,28.0,0.0,45.0,2.0,1.0,0.0
30.0,4.0,22.0,1.0,3230.0,28.0,0.0,40.0,2.0,1.0,0.0
85.0,7.0,19.0,1.0,9150.0,28.0,0.0,5.0,1.0,1.0,1.0
40.0,1.0,21.0,3.0,52.0,28.0,0.0,55.0,1.0,2.0,1.0
53.0,1.0,21.0,1.0,9030.0,78.0,0.0,50.0,1.0,1.0,1.0
64.0,3.0,16.0,1.0,9121.0,48.0,0.0,25.0,1.0,2.0,0.0
46.0,1.0,19.0,1.0,9141.0,22.0,0.0,15.0,2.0,1.0,0.0
29.0,4.0,20.0,5.0,2545.0,28.0,0.0,40.0,2.0,2.0,0.0
41.0,6.0,20.0,5.0,4000.0,28.0,0.0,65.0,1.0,1.0,1.0
62.0,7.0,19.0,1.0,4020.0,515.0,0.0,60.0,1.0,6.0,0.0
29.0,1.0,21.0,5.0,6950.0,28.0,5.0,70.0,1.0,2.0,0.0
56.0,1.0,19.0,3.0,8990.0,28.0,0.0,60.0,1.0,1.0,0.0
29.0,1.0,17.0,5.0,9130.0,6.0,0.0,60.0,1.0,1.0,0.0
66.0,4.0,22.0,1.0,2320.0,28.0,1.0,40.0,2.0,1.0,1.0
45.0,1.0,16.0,3.0,6260.0,28.0,2.0,40.0,1.0,2.0,1.0
29.0,1.0,18.0,3.0,3603.0,28.0,4.0,40.0,2.0,1.0,0.0
33.0,3.0,21.0,1.0,2310.0,28.0,1.0,45.0,2.0,1.0,0.0
46.0,5.0,20.0,5.0,5540.0,29.0,2.0,30.0,1.0,2.0,0.0
50.0,1.0,16.0,1.0,4230.0,363.0,1.0,4.0,2.0,1.0,0.0
75.0,3.0,16.0,1.0,440.0,25.0,1.0,35.0,2.0,1.0,1.0
22.0,1.0,20.0,5.0,5240.0,28.0,0.0,30.0,2.0,2.0,0.0
19.0,1.0,19.0,5.0,4110.0,28.0,2.0,15.0,1.0,1.0,0.0
43.0,1.0,21.0,3.0,3620.0,47.0,2.0,40.0,2.0,1.0,1.0
49.0,2.0,16.0,1.0,2040.0,28.0,1.0,20.0,2.0,2.0,0.0
60.0,1.0,16.0,5.0,4230.0,28.0,0.0,25.0,2.0,2.0,0.0
57.0,3.0,22.0,3.0,2310.0,45.0,0.0,40.0,1.0,1.0,1.0
34.0,1.0,22.0,1.0,3258.0,28.0,1.0,40.0,1.0,1.0,1.0
44.0,5.0,24.0,1.0,3090.0,28.0,1.0,40.0,2.0,2.0,1.0
29.0,3.0,19.0,1.0,3870.0,28.0,0.0,50.0,1.0,2.0,0.0
29.0,3.0,21.0,1.0,800.0,28.0,0.0,40.0,2.0,1.0,1.0
33.0,1.0,18.0,4.0,4750.0,28.0,13.0,35.0,1.0,1.0,0.0
62.0,6.0,17.0,1.0,4760.0,22.0,0.0,40.0,2.0,1.0,0.0
46.0,1.0,20.0,5.0,7010.0,28.0,2.0,40.0,2.0,2.0,0.0
22.0,3.0,21.0,5.0,5521.0,28.0,2.0,40.0,2.0,2.0,0.0
65.0,2.0,9.0,2.0,4220.0,28.0,0.0,40.0,1.0,2.0,0.0
37.0,1.0,20.0,3.0,7220.0,28.0,0.0,40.0,1.0,1.0,0.0
25.0,1.0,18.0,5.0,4600.0,28.0,0.0,5.0,2.0,1.0,0.0
36.0,1.0,22.0,5.0,2205.0,247.0,12.0,10.0,2.0,6.0,0.0
64.0,4.0,16.0,1.0,5740.0,28.0,1.0,50.0,2.0,1.0,0.0
62.0,6.0,19.0,1.0,205.0,28.0,1.0,50.0,1.0,1.0,0.0
29.0,1.0,21.0,1.0,20.0,5.0,1.0,45.0,2.0,1.0,0.0
45.0,1.0,21.0,1.0,1440.0,28.0,1.0,50.0,1.0,1.0,1.0
26.0,1.0,16.0,5.0,4020.0,28.0,5.0,28.0,1.0,2.0,0.0
32.0,1.0,11.0,5.0,6260.0,28.0,2.0,40.0,1.0,1.0,0.0
20.0,5.0,19.0,5.0,3422.0,6.0,17.0,40.0,2.0,1.0,0.0
44.0,1.0,16.0,1.0,6355.0,28.0,1.0,40.0,1.0,1.0,1.0
64.0,1.0,16.0,1.0,3421.0,28.0,1.0,40.0,2.0,1.0,1.0
41.0,1.0,21.0,1.0,5740.0,15.0,1.0,40.0,2.0,1.0,0.0
48.0,2.0,20.0,1.0,3255.0,12.0,1.0,36.0,2.0,1.0,0.0
42.0,1.0,11.0,3.0,9130.0,28.0,0.0,80.0,1.0,2.0,0.0
63.0,7.0,19.0,1.0,9130.0,28.0,0.0,50.0,1.0,1.0,0.0
19.0,6.0,11.0,5.0,6260.0,28.0,7.0,40.0,1.0,1.0,0.0
67.0,1.0,24.0,3.0,2310.0,47.0,0.0,37.0,2.0,1.0,0.0
39.0,1.0,19.0,3.0,6410.0,28.0,13.0,40.0,1.0,1.0,0.0
48.0,3.0,19.0,1.0,3720.0,28.0,0.0,99.0,1.0,1.0,1.0
42.0,2.0,22.0,5.0,3245.0,28.0,0.0,40.0,1.0,2.0,0.0
57.0,4.0,21.0,1.0,120.0,42.0,1.0,46.0,1.0,1.0,1.0
32.0,6.0,17.0,1.0,440.0,48.0,1.0,50.0,1.0,1.0,0.0
36.0,1.0,21.0,1.0,2600.0,21.0,0.0,40.0,2.0,1.0,0.0
51.0,1.0,16.0,1.0,9130.0,233.0,0.0,50.0,1.0,1.0,1.0
41.0,1.0,16.0,5.0,205.0,28.0,0.0,40.0,1.0,1.0,0.0
28.0,1.0,23.0,5.0,3050.0,28.0,2.0,45.0,2.0,1.0,1.0
60.0,1.0,21.0,3.0,1350.0,28.0,0.0,40.0,1.0,1.0,1.0
57.0,4.0,21.0,3.0,3255.0,28.0,0.0,40.0,2.0,1.0,1.0
73.0,7.0,23.0,1.0,2100.0,28.0,0.0,10.0,1.0,1.0,0.0
37.0,1.0,13.0,1.0,9130.0,28.0,0.0,45.0,1.0,1.0,0.0
